  0.423998088     -0.659158289     -0.508423805    
  0.424998075     -0.659666061     -0.507157922    
  0.425998062     -0.660172582     -0.505884409    
  0.426998049     -0.660677850     -0.504603267    
  0.427998036     -0.661181808     -0.503314435    
  0.428998023     -0.661684453     -0.502017915    
  0.429998010     -0.662185848     -0.500713706    
  0.430997998     -0.662685931     -0.499401778    
  0.431997985     -0.663184702     -0.498082072    
  0.432997972     -0.663682103     -0.496754587    
  0.433997959     -0.664178193     -0.495419294    
  0.434997946     -0.664672971     -0.494076163    
  0.435997933     -0.665166378     -0.492725164    
  0.436997920     -0.665658414     -0.491366297    
  0.437997907     -0.666149080     -0.489999533    
  0.438997895     -0.666638374     -0.488624811    
  0.439997882     -0.667126298     -0.487242132    
  0.440997869     -0.667612851     -0.485851467    
  0.441997856     -0.668098032     -0.484452814    
  0.442997843     -0.668581784     -0.483046114    
  0.443997830     -0.669064105     -0.481631368    
  0.444997817     -0.669545054     -0.480208546    
  0.445997804     -0.670024574     -0.478777617    
  0.446997792     -0.670502603     -0.477338552    
  0.447997779     -0.670979202     -0.475891322    
  0.448997766     -0.671454370     -0.474435896    
  0.449997753     -0.671928048     -0.472972274    
  0.450997740     -0.672400296     -0.471500397    
  0.451997727     -0.672871053     -0.470020264    
  0.452997714     -0.673340321     -0.468531847    
  0.453997701     -0.673808098     -0.467035115    
  0.454997689     -0.674274385     -0.465530038    
  0.455997676     -0.674739182     -0.464016616    
  0.456997663     -0.675202429     -0.462494791    
  0.457997650     -0.675664186     -0.460964561    
  0.458997637     -0.676124394     -0.459425867    
  0.459997624     -0.676583052     -0.457878709    
  0.460997611     -0.677040160     -0.456323057    
  0.461997598     -0.677495718     -0.454758883    
  0.462997586     -0.677949667     -0.453186154    
  0.463997573     -0.678402066     -0.451604873    
  0.464997560     -0.678852856     -0.450014979    
  0.465997547     -0.679302096     -0.448416471    
  0.466997534     -0.679749727     -0.446809292    
  0.467997521     -0.680195749     -0.445193440    
  0.468997508     -0.680640101     -0.443568885    
  0.469997495     -0.681082845     -0.441935599    
  0.470997483     -0.681523979     -0.440293550    
  0.471997470     -0.681963444     -0.438642710    
  0.472997457     -0.682401240     -0.436983049    
  0.473997444     -0.682837367     -0.435314566    
  0.474997431     -0.683271825     -0.433637202    
  0.475997418     -0.683704615     -0.431950957    
  0.476997405     -0.684135735     -0.430255771    
  0.477997392     -0.684565127     -0.428551644    
  0.478997380     -0.684992850     -0.426838547    
  0.479997367     -0.685418844     -0.425116450    
  0.480997354     -0.685843110     -0.423385322    
  0.481997341     -0.686265647     -0.421645135    
  0.482997328     -0.686686397     -0.419895858    
  0.483997315     -0.687105417     -0.418137461    
  0.484997302     -0.687522650     -0.416369915    
  0.485997289     -0.687938154     -0.414593190    
  0.486997277     -0.688351870     -0.412807286    
  0.487997264     -0.688763797     -0.411012143    
  0.488997251     -0.689173937     -0.409207761    
  0.489997238     -0.689582229     -0.407394081    
  0.490997225     -0.689988732     -0.405571103    
  0.491997212     -0.690393388     -0.403738767    
  0.492997199     -0.690796196     -0.401897073    
  0.493997186     -0.691197157     -0.400045991    
  0.494997174     -0.691596270     -0.398185492    
  0.495997161     -0.691993535     -0.396315545    
  0.496997148     -0.692388892     -0.394436091    
  0.497997135     -0.692782402     -0.392547131    
  0.498997122     -0.693174005     -0.390648633    
  0.499997109     -0.693563700     -0.388740569    
  0.500997126     -0.693951488     -0.386822909    
  0.501997113     -0.694337368     -0.384895623    
  0.502997100     -0.694721282     -0.382958710    
  0.503997087     -0.695103288     -0.381012112    
  0.504997075     -0.695483327     -0.379055798    
  0.505997062     -0.695861399     -0.377089739    
  0.506997049     -0.696237504     -0.375113904    
  0.507997036     -0.696611643     -0.373128265    
  0.508997023     -0.696983755     -0.371132821    
  0.509997010     -0.697353899     -0.369127512    
  0.510996997     -0.697722018     -0.367112309    
  0.511996984     -0.698088109     -0.365087211    
  0.512996972     -0.698452175     -0.363052160    
  0.513996959     -0.698814213     -0.361007124    
  0.514996946     -0.699174166     -0.358952075    
  0.515996933     -0.699532092     -0.356887013    
  0.516996920     -0.699887931     -0.354811877    
  0.517996907     -0.700241685     -0.352726638    
  0.518996894     -0.700593352     -0.350631267    
  0.519996881     -0.700942934     -0.348525763    
  0.520996869     -0.701290429     -0.346410066    
  0.521996856     -0.701635778     -0.344284147    
  0.522996843     -0.701978981     -0.342147976    
  0.523996830     -0.702320039     -0.340001553    
  0.524996817     -0.702658951     -0.337844819    
  0.525996804     -0.702995718     -0.335677743    
  0.526996791     -0.703330278     -0.333500296    
  0.527996778     -0.703662694     -0.331312448    
  0.528996766     -0.703992903     -0.329114169    
  0.529996753     -0.704320908     -0.326905429    
  0.530996740     -0.704646707     -0.324686199    
  0.531996727     -0.704970300     -0.322456449    
  0.532996714     -0.705291629     -0.320216149    
  0.533996701     -0.705610693     -0.317965269    
  0.534996688     -0.705927551     -0.315703779    
  0.535996675     -0.706242144     -0.313431650    
  0.536996663     -0.706554413     -0.311148822    
  0.537996650     -0.706864417     -0.308855295    
  0.538996637     -0.707172096     -0.306551039    
  0.539996624     -0.707477510     -0.304235995    
  0.540996611     -0.707780600     -0.301910162    
  0.541996598     -0.708081365     -0.299573481    
  0.542996585     -0.708379745     -0.297225952    
  0.543996572     -0.708675802     -0.294867516    
  0.544996560     -0.708969474     -0.292498142    
  0.545996547     -0.709260762     -0.290117800    
  0.546996534     -0.709549665     -0.287726492    
  0.547996521     -0.709836185     -0.285324156    
  0.548996508     -0.710120320     -0.282910764    
  0.549996495     -0.710402012     -0.280486256    
  0.550996482     -0.710681260     -0.278050631    
  0.551996469     -0.710958064     -0.275603861    
  0.552996457     -0.711232424     -0.273145914    
  0.553996444     -0.711504340     -0.270676732    
  0.554996431     -0.711773753     -0.268196315    
  0.555996418     -0.712040722     -0.265704602    
  0.556996405     -0.712305188     -0.263201565    
  0.557996392     -0.712567151     -0.260687172    
  0.558996379     -0.712826550     -0.258161396    
  0.559996367     -0.713083446     -0.255624205    
  0.560996354     -0.713337779     -0.253075570    
  0.561996341     -0.713589549     -0.250515461    
  0.562996328     -0.713838756     -0.247943833    
  0.563996315     -0.714085400     -0.245360643    
  0.564996302     -0.714329481     -0.242765874    
  0.565996289     -0.714570940     -0.240159497    
  0.566996276     -0.714809775     -0.237541467    
  0.567996264     -0.715045989     -0.234911755    
  0.568996251     -0.715279579     -0.232270330    
  0.569996238     -0.715510547     -0.229617149    
  0.570996225     -0.715738833     -0.226952180    
  0.571996212     -0.715964437     -0.224275395    
  0.572996199     -0.716187358     -0.221586764    
  0.573996186     -0.716407597     -0.218886241    
  0.574996173     -0.716625154     -0.216173798    
  0.575996161     -0.716839969     -0.213449404    
  0.576996148     -0.717052042     -0.210713014    
  0.577996135     -0.717261374     -0.207964599    
  0.578996122     -0.717467964     -0.205204129    
  0.579996109     -0.717671812     -0.202431574    
  0.580996096     -0.717872858     -0.199646890    
  0.581996083     -0.718071103     -0.196850047    
  0.582996070     -0.718266547     -0.194040999    
  0.583996058     -0.718459189     -0.191219732    
  0.584996045     -0.718648970     -0.188386187    
  0.585996032     -0.718835950     -0.185540348    
  0.586996019     -0.719020069     -0.182682171    
  0.587996006     -0.719201326     -0.179811627    
  0.588995993     -0.719379723     -0.176928669    
  0.589995980     -0.719555199     -0.174033269    
  0.590995967     -0.719727755     -0.171125397    
  0.591995955     -0.719897449     -0.168205023    
  0.592995942     -0.720064163     -0.165272087    
  0.593995929     -0.720227957     -0.162326574    
  0.594995916     -0.720388830     -0.159368441    
  0.595995903     -0.720546722     -0.156397656    
  0.596995890     -0.720701635     -0.153414175    
  0.597995877     -0.720853567     -0.150417969    
  0.598995864     -0.721002460     -0.147409007    
  0.599995852     -0.721148372     -0.144387245    
  0.600995839     -0.721291244     -0.141352654    
  0.601995826     -0.721431077     -0.138305187    
  0.602995813     -0.721567869     -0.135244817    
  0.603995800     -0.721701562     -0.132171497    
  0.604995787     -0.721832216     -0.129085198    
  0.605995774     -0.721959770     -0.125985876    
  0.606995761     -0.722084224     -0.122873507    
  0.607995749     -0.722205520     -0.119748048    
  0.608995736     -0.722323716     -0.116609462    
  0.609995723     -0.722438753     -0.113457710    
  0.610995710     -0.722550631     -0.110292763    
  0.611995697     -0.722659349     -0.107114576    
  0.612995684     -0.722764850     -0.103923112    
  0.613995671     -0.722867191     -0.100718342    
  0.614995658     -0.722966313      -9.75002199E-02
  0.615995646     -0.723062217      -9.42687094E-02
  0.616995633     -0.723154843      -9.10237730E-02
  0.617995620     -0.723244250      -8.77653807E-02
  0.618995607     -0.723330379      -8.44934881E-02
  0.619995594     -0.723413229      -8.12080577E-02
  0.620995581     -0.723492801      -7.79090524E-02
